CreatedDate,ZipCode,avg_score
2014-01-08,21217,2.0964912280701755
2014-01-08,21218,3.4371345029239766
2014-01-08,21219,8.703703703703704
2014-01-08,21220,8.333333333333334
2014-01-08,21221,8.333333333333334
2014-01-08,21222,8.333333333333334
2014-01-08,21223,1.7543859649122808
2014-01-08,21224,1.8421052631578947
2014-01-08,21225,5.116959064327485
2014-01-08,21226,8.393762183235866
2014-01-08,21227,7.888888888888889
2014-01-08,21228,8.333333333333334
2014-01-08,21229,3.7149122807017547
2014-01-08,21230,3.135964912280702
2014-01-08,21231,6.070175438596491
2014-01-08,21234,6.8845029239766085
2014-01-08,21236,8.333333333333334
2014-01-08,21237,8.333333333333334
2014-01-08,21239,5.621345029239766
2014-01-08,21244,8.333333333333334
2014-01-08,21286,9.444444444444445
2014-01-08,21287,9.527777777777777
2014-01-08,nan,9.75925925925926
2014-01-09,21030,9.444444444444445
2014-01-09,21093,9.25925925925926
2014-01-09,21117,8.333333333333334
2014-01-09,21128,9.814814814814815
2014-01-09,21133,8.333333333333334
2014-01-09,21136,9.074074074074074
2014-01-09,21201,5.843567251461988
2014-01-09,21202,6.0891812865497075
2014-01-09,21204,9.814814814814815
2014-01-09,21205,4.637426900584796
2014-01-09,21206,2.0716374269005846
2014-01-09,21207,6.495614035087719
2014-01-09,21208,6.638888888888889
2014-01-09,21209,7.638888888888888
2014-01-09,21210,9.342592592592593
2014-01-09,21211,4.482456140350878
2014-01-09,21212,3.5336257309941517
2014-01-09,21213,3.0526315789473686
2014-01-09,21214,6.527777777777779
2014-01-09,21215,0.6842105263157894
2014-01-09,21216,3.5263157894736845
2014-01-09,21217,1.7543859649122808
2014-01-09,21218,0.8333333333333334
2014-01-09,21219,9.62962962962963
2014-01-09,21220,8.333333333333334
2014-01-09,21221,8.333333333333334
2014-01-09,21222,7.412280701754386
2014-01-09,21223,1.5
2014-01-09,21224,2.5877192982456143
2014-01-09,21225,7.371345029239767
2014-01-09,21226,9.430799220272904
2014-01-09,21227,7.472222222222222
2014-01-09,21228,7.055555555555556
2014-01-09,21229,3.225146198830409
2014-01-09,21230,3.7280701754385963
2014-01-09,21231,6.283625730994152
2014-01-09,21234,6.940058479532163
2014-01-09,21236,8.333333333333334
2014-01-09,21237,9.25925925925926
2014-01-09,21239,3.426900584795322
2014-01-09,21244,8.333333333333334
2014-01-09,21286,9.444444444444445
2014-01-09,21287,9.972222222222223
2014-01-09,nan,9.25925925925926
2014-01-10,21030,9.074074074074074
2014-01-10,21093,9.62962962962963
2014-01-10,21117,9.074074074074074
2014-01-10,21133,9.444444444444445
2014-01-10,21136,9.814814814814815
2014-01-10,21201,6.380116959064328
2014-01-10,21202,5.005847953216374
2014-01-10,21205,5.252436647173489
2014-01-10,21206,4.552631578947369
2014-01-10,21207,6.620857699805068
2014-01-10,21208,8.398148148148147
2014-01-10,21209,8.083333333333334
2014-01-10,21210,7.138888888888888
2014-01-10,21211,7.394249512670565
2014-01-10,21212,4.093567251461988
2014-01-10,21213,3.730994152046783
2014-01-10,21214,5.264619883040936
2014-01-10,21215,2.2836257309941517
2014-01-10,21216,4.654970760233918
2014-01-10,21217,4.0964912280701755
2014-01-10,21218,1.5921052631578947
2014-01-10,21219,8.88888888888889
2014-01-10,21220,9.814814814814815
2014-01-10,21221,9.444444444444445
2014-01-10,21222,8.305555555555555
2014-01-10,21223,4.4605263157894735
2014-01-10,21224,1.9883040935672518
2014-01-10,21225,6.671539961013646
2014-01-10,21226,9.398148148148147
2014-01-10,21227,8.754873294346979
2014-01-10,21228,7.5
2014-01-10,21229,4.751461988304094
2014-01-10,21230,3.02485380116959
2014-01-10,21231,7.320175438596491
2014-01-10,21234,7.764132553606238
2014-01-10,21236,9.814814814814815
2014-01-10,21237,9.814814814814815
2014-01-10,21239,3.6632553606237814
2014-01-10,21286,9.62962962962963
2014-01-10,21287,8.333333333333334
2014-01-10,nan,9.814814814814815
2014-01-11,21093,8.518518518518519
2014-01-11,21117,9.814814814814815
2014-01-11,21133,9.814814814814815
2014-01-11,21136,9.444444444444445
2014-01-11,21201,8.472222222222223
2014-01-11,21202,6.722222222222222
2014-01-11,21204,9.444444444444445
2014-01-11,21205,7.347465886939571
2014-01-11,21206,6.3845029239766085
2014-01-11,21207,6.981968810916179
2014-01-11,21208,9.212962962962964
2014-01-11,21209,7.467836257309941
2014-01-11,21210,8.324074074074074
2014-01-11,21211,6.074561403508771
2014-01-11,21212,7.430799220272905
2014-01-11,21213,5.690545808966861
2014-01-11,21214,7.458576998050682
2014-01-11,21215,5.176900584795321
2014-01-11,21216,7.2782651072124755
2014-01-11,21217,6.394736842105263
2014-01-11,21218,5.116959064327486
2014-01-11,21220,9.814814814814815
2014-01-11,21221,9.444444444444445
2014-01-11,21222,9.25925925925926
2014-01-11,21223,4.321637426900584
2014-01-11,21224,3.4649122807017547
2014-01-11,21225,8.139376218323585
2014-01-11,21226,9.814814814814815
2014-01-11,21227,9.555555555555555
2014-01-11,21228,9.444444444444445
2014-01-11,21229,4.722222222222222
2014-01-11,21230,5.283625730994152
2014-01-11,21231,7.412280701754386
2014-01-11,21234,9.301169590643275
2014-01-11,21236,9.814814814814815
2014-01-11,21237,9.62962962962963
2014-01-11,21239,6.30701754385965
2014-01-11,21244,9.814814814814815
2014-01-11,21286,9.62962962962963
2014-01-11,21287,10.0
2014-01-11,nan,9.814814814814815
2014-01-12,21031,9.814814814814815
2014-01-12,21093,9.25925925925926
2014-01-12,21117,9.62962962962963
2014-01-12,21133,9.62962962962963
2014-01-12,21136,9.074074074074074
2014-01-12,21201,8.634502923976607
2014-01-12,21202,7.783138401559454
2014-01-12,21205,7.722222222222222
2014-01-12,21206,4.773391812865497
2014-01-12,21207,7.87037037037037
2014-01-12,21208,9.027777777777779
2014-01-12,21209,8.648148148148147
2014-01-12,21210,9.055555555555555
2014-01-12,21211,5.98635477582846
2014-01-12,21212,7.25
2014-01-12,21213,5.941520467836258
2014-01-12,21214,6.731968810916179
2014-01-12,21215,3.9868421052631575
2014-01-12,21216,6.510233918128655
2014-01-12,21217,4.374269005847953
2014-01-12,21218,4.057017543859649
2014-01-12,21219,9.814814814814815
2014-01-12,21220,9.814814814814815
2014-01-12,21222,8.333333333333334
2014-01-12,21223,5.385964912280702
2014-01-12,21224,3.4736842105263155
2014-01-12,21225,8.783138401559453
2014-01-12,21226,9.454191033138402
2014-01-12,21227,9.388888888888888
2014-01-12,21228,8.333333333333334
2014-01-12,21229,4.065302144249513
2014-01-12,21230,6.407894736842105
2014-01-12,21231,6.504873294346979
2014-01-12,21234,8.50925925925926
2014-01-12,21236,8.88888888888889
2014-01-12,21237,9.25925925925926
2014-01-12,21239,4.168128654970761
2014-01-12,21286,9.62962962962963
2014-01-12,nan,9.444444444444445
2014-01-13,0,9.972222222222223
2014-01-13,21031,9.814814814814815
2014-01-13,21093,8.703703703703704
2014-01-13,21117,8.88888888888889
2014-01-13,21133,8.88888888888889
2014-01-13,21136,8.88888888888889
2014-01-13,21201,6.880116959064328
2014-01-13,21202,3.529239766081871
2014-01-13,21205,4.390838206627681
2014-01-13,21206,3.66812865497076
2014-01-13,21207,6.456140350877193
2014-01-13,21208,8.703703703703704
2014-01-13,21209,7.856725146198831
2014-01-13,21210,6.4444444444444455
2014-01-13,21211,5.620857699805068
2014-01-13,21212,6.080896686159844
2014-01-13,21213,1.780701754385965
2014-01-13,21214,5.454678362573099
2014-01-13,21215,0.05555555555555566
2014-01-13,21216,1.6666666666666667
2014-01-13,21217,2.0
2014-01-13,21218,0.5263157894736842
2014-01-13,21219,9.814814814814815
2014-01-13,21220,9.814814814814815
2014-01-13,21221,9.25925925925926
2014-01-13,21222,8.333333333333334
2014-01-13,21223,0.8333333333333334
2014-01-13,21224,1.527777777777778
2014-01-13,21225,6.245614035087719
2014-01-13,21226,9.125730994152045
2014-01-13,21227,9.0
2014-01-13,21228,8.675925925925926
2014-01-13,21229,3.47953216374269
2014-01-13,21230,3.7017543859649122
2014-01-13,21231,5.6535087719298245
2014-01-13,21234,7.95906432748538
2014-01-13,21236,8.305555555555555
2014-01-13,21237,9.046296296296296
2014-01-13,21239,5.426900584795322
2014-01-13,21244,9.814814814814815
2014-01-13,21286,9.62962962962963
2014-01-13,21287,9.944444444444445
2014-01-13,nan,9.171539961013645
2014-01-14,21030,10.0
2014-01-14,21093,9.814814814814815
2014-01-14,21117,9.25925925925926
2014-01-14,21133,9.444444444444445
2014-01-14,21136,9.62962962962963
2014-01-14,21152,9.814814814814815
2014-01-14,21162,9.444444444444445
2014-01-14,21201,4.384502923976608
2014-01-14,21202,3.186159844054581
2014-01-14,21204,9.814814814814815
2014-01-14,21205,4.215399610136452
2014-01-14,21206,4.2368421052631575
2014-01-14,21207,7.496588693957115
2014-01-14,21208,8.833333333333334
2014-01-14,21209,7.027777777777779
2014-01-14,21210,8.46783625730994
2014-01-14,21211,5.833820662768031
2014-01-14,21212,5.195906432748538
2014-01-14,21213,1.6666666666666667
2014-01-14,21214,5.496588693957115
2014-01-14,21215,2.8333333333333335
2014-01-14,21216,4.3810916179337225
2014-01-14,21217,0.0
2014-01-14,21218,1.6228070175438596
2014-01-14,21219,9.814814814814815
2014-01-14,21220,9.814814814814815
2014-01-14,21221,9.814814814814815
2014-01-14,21222,8.560428849902534
2014-01-14,21223,3.0
2014-01-14,21224,0.6666666666666666
2014-01-14,21225,5.700779727095516
2014-01-14,21226,8.223684210526317
2014-01-14,21227,9.444444444444445
2014-01-14,21228,9.444444444444445
2014-01-14,21229,2.3172514619883042
2014-01-14,21230,2.7573099415204676
2014-01-14,21231,5.125730994152047
2014-01-14,21234,8.833820662768032
2014-01-14,21236,8.333333333333334
2014-01-14,21237,9.444444444444445
2014-01-14,21239,4.399122807017544
2014-01-14,21244,9.444444444444445
2014-01-14,21287,9.11111111111111
2014-01-14,nan,9.342592592592593
2014-01-15,21030,9.814814814814815
2014-01-15,21093,9.62962962962963
2014-01-15,21117,9.814814814814815
2014-01-15,21133,9.444444444444445
2014-01-15,21201,6.315302144249512
2014-01-15,21202,3.885964912280702
2014-01-15,21205,5.182261208576999
2014-01-15,21206,4.140350877192982
2014-01-15,21207,7.176413255360624
2014-01-15,21208,9.416666666666666
2014-01-15,21209,8.657407407407407
2014-01-15,21210,8.393762183235866
2014-01-15,21211,5.981968810916179
2014-01-15,21212,7.014619883040936
2014-01-15,21213,1.1842105263157894
2014-01-15,21214,4.05214424951267
2014-01-15,21215,1.3742690058479532
2014-01-15,21216,3.055555555555556
2014-01-15,21217,0.5555555555555554
2014-01-15,21218,3.0219298245614037
2014-01-15,21220,9.62962962962963
2014-01-15,21221,9.814814814814815
2014-01-15,21222,8.227582846003898
2014-01-15,21223,0.2631578947368422
2014-01-15,21224,1.2631578947368423
2014-01-15,21225,7.107212475633528
2014-01-15,21226,7.745614035087719
2014-01-15,21227,9.583333333333334
2014-01-15,21228,9.787037037037036
2014-01-15,21229,4.343567251461988
2014-01-15,21230,2.4853801169590644
2014-01-15,21231,6.9683235867446385
2014-01-15,21234,7.2178362573099415
2014-01-15,21236,9.601851851851853
2014-01-15,21237,9.416666666666666
2014-01-15,21239,6.431286549707603
2014-01-15,21244,9.62962962962963
2014-01-15,21251,10.0
2014-01-15,21287,9.944444444444445
2014-01-15,nan,8.12037037037037
2014-01-16,21043,9.814814814814815
2014-01-16,21117,9.62962962962963
2014-01-16,21128,9.814814814814815
2014-01-16,21133,9.62962962962963
2014-01-16,21201,5.722222222222222
2014-01-16,21202,6.4868421052631575
2014-01-16,21204,9.814814814814815
2014-01-16,21205,4.8391812865497075
2014-01-16,21206,2.6447368421052633
2014-01-16,21207,7.6915204678362565
2014-01-16,21208,9.62962962962963
2014-01-16,21209,6.5740740740740735
2014-01-16,21210,8.138888888888888
2014-01-16,21211,4.6759259259259265
2014-01-16,21212,5.343567251461988
2014-01-16,21213,1.780701754385965
2014-01-16,21214,6.67738791423002
2014-01-16,21215,1.7105263157894737
2014-01-16,21216,2.8133528265107213
2014-01-16,21217,2.75
2014-01-16,21218,0.8771929824561404
2014-01-16,21219,9.62962962962963
2014-01-16,21220,9.25925925925926
2014-01-16,21221,9.444444444444445
2014-01-16,21222,8.333333333333334
2014-01-16,21223,1.4970760233918128
2014-01-16,21224,0.0
2014-01-16,21225,6.468323586744639
2014-01-16,21226,9.556042884990253
2014-01-16,21227,8.472222222222223
2014-01-16,21228,9.231481481481481
2014-01-16,21229,1.904970760233918
2014-01-16,21230,4.238304093567252
2014-01-16,21231,7.009746588693957
2014-01-16,21234,7.1535087719298245
2014-01-16,21236,9.416666666666666
2014-01-16,21237,9.111111111111112
2014-01-16,21239,5.9985380116959055
2014-01-16,21244,9.074074074074074
2014-01-16,21286,9.62962962962963
2014-01-16,21287,9.944444444444445
2014-01-16,nan,10.0
2014-01-17,21030,9.814814814814815
2014-01-17,21093,9.212962962962964
2014-01-17,21117,9.444444444444445
2014-01-17,21128,9.814814814814815
2014-01-17,21133,9.62962962962963
2014-01-17,21162,9.814814814814815
2014-01-17,21201,7.607212475633528
2014-01-17,21202,6.519005847953217
2014-01-17,21205,5.668128654970761
2014-01-17,21206,5.380116959064328
2014-01-17,21207,7.343567251461988
2014-01-17,21208,9.444444444444445
2014-01-17,21209,5.866959064327485
2014-01-17,21210,7.851851851851852
2014-01-17,21211,6.223684210526316
2014-01-17,21212,5.301169590643275
2014-01-17,21213,0.7032163742690057
2014-01-17,21214,5.676900584795322
2014-01-17,21215,1.8216374269005848
2014-01-17,21216,3.539473684210526
2014-01-17,21217,4.007309941520468
2014-01-17,21218,1.0921052631578947
2014-01-17,21219,9.62962962962963
2014-01-17,21220,8.88888888888889
2014-01-17,21221,9.25925925925926
2014-01-17,21222,8.861111111111112
2014-01-17,21223,3.5497076023391814
2014-01-17,21224,3.2763157894736845
2014-01-17,21225,7.046783625730993
2014-01-17,21226,7.722222222222222
2014-01-17,21227,9.62962962962963
2014-01-17,21228,9.814814814814815
2014-01-17,21229,1.7938596491228072
2014-01-17,21230,4.432261208576999
2014-01-17,21231,8.14083820662768
2014-01-17,21234,6.787524366471735
2014-01-17,21236,9.444444444444445
2014-01-17,21237,9.814814814814815
2014-01-17,21239,6.778752436647174
2014-01-17,21244,9.62962962962963
2014-01-17,21286,9.814814814814815
2014-01-17,21287,9.972222222222223
2014-01-17,nan,9.601851851851853
2014-01-18,21093,9.444444444444445
2014-01-18,21201,9.180799220272904
2014-01-18,21202,9.699317738791423
2014-01-18,21205,8.306042884990253
2014-01-18,21206,6.338206627680312
2014-01-18,21207,7.907407407407407
2014-01-18,21208,9.398148148148147
2014-01-18,21209,7.671539961013646
2014-01-18,21210,9.023391812865496
2014-01-18,21211,8.99561403508772
2014-01-18,21212,6.602339181286549
2014-01-18,21213,6.70029239766082
2014-01-18,21214,8.218323586744638
2014-01-18,21215,4.742690058479533
2014-01-18,21216,7.204191033138401
2014-01-18,21217,5.159356725146199
2014-01-18,21218,5.1535087719298245
2014-01-18,21220,9.62962962962963
2014-01-18,21221,9.666666666666666
2014-01-18,21222,9.25925925925926
2014-01-18,21223,6.566764132553607
2014-01-18,21224,3.5160818713450297
2014-01-18,21225,7.741228070175438
2014-01-18,21226,9.023391812865498
2014-01-18,21227,9.25925925925926
2014-01-18,21228,10.0
2014-01-18,21229,7.463450292397661
2014-01-18,21230,4.529239766081871
2014-01-18,21231,8.773391812865498
2014-01-18,21234,9.444444444444445
2014-01-18,21236,9.814814814814815
2014-01-18,21239,6.92738791423002
2014-01-18,21244,9.62962962962963
2014-01-18,21251,9.333333333333334
2014-01-18,nan,9.666666666666666
2014-01-19,21093,9.814814814814815
2014-01-19,21201,8.148635477582845
2014-01-19,21202,9.440058479532164
2014-01-19,21205,9.190545808966862
2014-01-19,21206,9.21783625730994
2014-01-19,21207,7.764132553606238
2014-01-19,21208,9.361111111111112
2014-01-19,21209,9.287037037037036
2014-01-19,21210,9.342592592592593
2014-01-19,21211,9.342592592592593
2014-01-19,21212,9.222222222222223
2014-01-19,21213,8.21783625730994
2014-01-19,21214,8.231968810916179
2014-01-19,21215,5.140350877192982
2014-01-19,21216,5.913255360623782
2014-01-19,21217,7.7782651072124755
2014-01-19,21218,6.066276803118909
2014-01-19,21220,9.62962962962963
2014-01-19,21221,9.62962962962963
2014-01-19,21222,9.444444444444445
2014-01-19,21223,7.742690058479533
2014-01-19,21224,5.778752436647174
2014-01-19,21225,9.148148148148147
2014-01-19,21226,8.991228070175438
2014-01-19,21227,9.62962962962963
2014-01-19,21228,9.814814814814815
2014-01-19,21229,4.376218323586745
2014-01-19,21230,5.491228070175438
2014-01-19,21231,9.972222222222223
2014-01-19,21234,9.787037037037036
2014-01-19,21237,9.814814814814815
2014-01-19,21239,9.75925925925926
2014-01-20,21030,9.814814814814815
2014-01-20,21128,9.62962962962963
2014-01-20,21133,9.444444444444445
2014-01-20,21162,9.814814814814815
2014-01-20,21201,8.926413255360623
2014-01-20,21202,8.254873294346979
2014-01-20,21204,9.814814814814815
2014-01-20,21205,6.732456140350877
2014-01-20,21206,4.380116959064328
